station_id,time,rental_count,return_count,bike_change,bike_count_index,year,month,day,weekday,hour
2384,2024-11-27 13:00:00,0,0,0,1570,2024,11,27,2,13
2384,2024-11-27 14:00:00,0,0,0,1570,2024,11,27,2,14
2384,2024-11-27 15:00:00,0,0,0,1570,2024,11,27,2,15
2384,2024-11-27 16:00:00,0,0,0,1570,2024,11,27,2,16
2384,2024-11-27 17:00:00,0,0,0,1570,2024,11,27,2,17
2384,2024-11-27 18:00:00,0,2,2,1572,2024,11,27,2,18
2384,2024-11-27 19:00:00,0,0,0,1572,2024,11,27,2,19
2384,2024-11-27 20:00:00,0,0,0,1572,2024,11,27,2,20
2384,2024-11-27 21:00:00,1,0,-1,1571,2024,11,27,2,21
2384,2024-11-27 22:00:00,0,1,1,1572,2024,11,27,2,22
2384,2024-11-27 23:00:00,0,0,0,1572,2024,11,27,2,23
2384,2024-11-28 00:00:00,0,0,0,1572,2024,11,28,3,0
2384,2024-11-28 01:00:00,0,1,1,1573,2024,11,28,3,1
2384,2024-11-28 02:00:00,0,0,0,1573,2024,11,28,3,2
2384,2024-11-28 03:00:00,0,0,0,1573,2024,11,28,3,3
2384,2024-11-28 04:00:00,0,0,0,1573,2024,11,28,3,4
2384,2024-11-28 05:00:00,0,0,0,1573,2024,11,28,3,5
2384,2024-11-28 06:00:00,0,1,1,1574,2024,11,28,3,6
2384,2024-11-28 07:00:00,0,0,0,1574,2024,11,28,3,7
2384,2024-11-28 08:00:00,2,0,-2,1572,2024,11,28,3,8
2384,2024-11-28 09:00:00,1,0,-1,1571,2024,11,28,3,9
2384,2024-11-28 10:00:00,0,0,0,1571,2024,11,28,3,10
2384,2024-11-28 11:00:00,1,0,-1,1570,2024,11,28,3,11
2384,2024-11-28 12:00:00,1,0,-1,1569,2024,11,28,3,12
2384,2024-11-28 13:00:00,0,0,0,1569,2024,11,28,3,13
2384,2024-11-28 14:00:00,0,0,0,1569,2024,11,28,3,14
2384,2024-11-28 15:00:00,0,0,0,1569,2024,11,28,3,15
2384,2024-11-28 16:00:00,0,0,0,1569,2024,11,28,3,16
2384,2024-11-28 17:00:00,0,1,1,1570,2024,11,28,3,17
2384,2024-11-28 18:00:00,0,3,3,1573,2024,11,28,3,18
2384,2024-11-28 19:00:00,0,0,0,1573,2024,11,28,3,19
2384,2024-11-28 20:00:00,0,1,1,1574,2024,11,28,3,20
2384,2024-11-28 21:00:00,2,0,-2,1572,2024,11,28,3,21
2384,2024-11-28 22:00:00,0,1,1,1573,2024,11,28,3,22
2384,2024-11-28 23:00:00,0,0,0,1573,2024,11,28,3,23
2384,2024-11-29 00:00:00,0,0,0,1573,2024,11,29,4,0
2384,2024-11-29 01:00:00,1,0,-1,1572,2024,11,29,4,1
2384,2024-11-29 02:00:00,0,0,0,1572,2024,11,29,4,2
2384,2024-11-29 03:00:00,0,0,0,1572,2024,11,29,4,3
2384,2024-11-29 04:00:00,1,0,-1,1571,2024,11,29,4,4
2384,2024-11-29 05:00:00,0,1,1,1572,2024,11,29,4,5
2384,2024-11-29 06:00:00,0,0,0,1572,2024,11,29,4,6
2384,2024-11-29 07:00:00,1,0,-1,1571,2024,11,29,4,7
2384,2024-11-29 08:00:00,1,1,0,1571,2024,11,29,4,8
2384,2024-11-29 09:00:00,1,0,-1,1570,2024,11,29,4,9
2384,2024-11-29 10:00:00,0,0,0,1570,2024,11,29,4,10
2384,2024-11-29 11:00:00,0,0,0,1570,2024,11,29,4,11
2384,2024-11-29 12:00:00,0,0,0,1570,2024,11,29,4,12
2384,2024-11-29 13:00:00,0,1,1,1571,2024,11,29,4,13
2384,2024-11-29 14:00:00,0,0,0,1571,2024,11,29,4,14
2384,2024-11-29 15:00:00,1,0,-1,1570,2024,11,29,4,15
2384,2024-11-29 16:00:00,0,0,0,1570,2024,11,29,4,16
2384,2024-11-29 17:00:00,0,2,2,1572,2024,11,29,4,17
2384,2024-11-29 18:00:00,0,3,3,1575,2024,11,29,4,18
2384,2024-11-29 19:00:00,2,0,-2,1573,2024,11,29,4,19
2384,2024-11-29 20:00:00,0,0,0,1573,2024,11,29,4,20
2384,2024-11-29 21:00:00,1,2,1,1574,2024,11,29,4,21
2384,2024-11-29 22:00:00,0,1,1,1575,2024,11,29,4,22
2384,2024-11-29 23:00:00,0,1,1,1576,2024,11,29,4,23
2384,2024-11-30 00:00:00,0,0,0,1576,2024,11,30,5,0
2384,2024-11-30 01:00:00,0,0,0,1576,2024,11,30,5,1
2384,2024-11-30 02:00:00,0,1,1,1577,2024,11,30,5,2
2384,2024-11-30 03:00:00,0,0,0,1577,2024,11,30,5,3
2384,2024-11-30 04:00:00,0,0,0,1577,2024,11,30,5,4
2384,2024-11-30 05:00:00,2,0,-2,1575,2024,11,30,5,5
2384,2024-11-30 06:00:00,0,0,0,1575,2024,11,30,5,6
2384,2024-11-30 07:00:00,0,0,0,1575,2024,11,30,5,7
2384,2024-11-30 08:00:00,1,0,-1,1574,2024,11,30,5,8
2384,2024-11-30 09:00:00,1,0,-1,1573,2024,11,30,5,9
2384,2024-11-30 10:00:00,1,0,-1,1572,2024,11,30,5,10
2384,2024-11-30 11:00:00,0,0,0,1572,2024,11,30,5,11
2384,2024-11-30 12:00:00,0,2,2,1574,2024,11,30,5,12
2384,2024-11-30 13:00:00,2,0,-2,1572,2024,11,30,5,13
2384,2024-11-30 14:00:00,0,1,1,1573,2024,11,30,5,14
2384,2024-11-30 15:00:00,0,0,0,1573,2024,11,30,5,15
2384,2024-11-30 16:00:00,0,2,2,1575,2024,11,30,5,16
2384,2024-11-30 17:00:00,1,0,-1,1574,2024,11,30,5,17
2384,2024-11-30 18:00:00,1,0,-1,1573,2024,11,30,5,18
2384,2024-11-30 19:00:00,0,3,3,1576,2024,11,30,5,19
2384,2024-11-30 20:00:00,1,1,0,1576,2024,11,30,5,20
2384,2024-11-30 21:00:00,0,1,1,1577,2024,11,30,5,21
2384,2024-11-30 22:00:00,0,0,0,1577,2024,11,30,5,22
2384,2024-11-30 23:00:00,0,0,0,1577,2024,11,30,5,23
2384,2024-12-01 00:00:00,0,0,0,1577,2024,12,1,6,0
2384,2024-12-01 01:00:00,0,1,1,1578,2024,12,1,6,1
2384,2024-12-01 02:00:00,0,0,0,1578,2024,12,1,6,2
2384,2024-12-01 03:00:00,0,0,0,1578,2024,12,1,6,3
2384,2024-12-01 04:00:00,0,0,0,1578,2024,12,1,6,4
2384,2024-12-01 05:00:00,1,0,-1,1577,2024,12,1,6,5
2384,2024-12-01 06:00:00,0,0,0,1577,2024,12,1,6,6
2384,2024-12-01 07:00:00,0,0,0,1577,2024,12,1,6,7
2384,2024-12-01 08:00:00,0,0,0,1577,2024,12,1,6,8
2384,2024-12-01 09:00:00,2,0,-2,1575,2024,12,1,6,9
2384,2024-12-01 10:00:00,1,1,0,1575,2024,12,1,6,10
2384,2024-12-01 11:00:00,3,1,-2,1573,2024,12,1,6,11
2384,2024-12-01 12:00:00,0,1,1,1574,2024,12,1,6,12
2384,2024-12-01 13:00:00,4,0,-4,1570,2024,12,1,6,13
2384,2024-12-01 14:00:00,4,0,-4,1566,2024,12,1,6,14
2384,2024-12-01 15:00:00,0,1,1,1567,2024,12,1,6,15
2384,2024-12-01 16:00:00,3,2,-1,1566,2024,12,1,6,16
2384,2024-12-01 17:00:00,1,2,1,1567,2024,12,1,6,17
2384,2024-12-01 18:00:00,0,1,1,1568,2024,12,1,6,18
2384,2024-12-01 19:00:00,1,4,3,1571,2024,12,1,6,19
2384,2024-12-01 20:00:00,0,5,5,1576,2024,12,1,6,20
2384,2024-12-01 21:00:00,1,0,-1,1575,2024,12,1,6,21
2384,2024-12-01 22:00:00,0,0,0,1575,2024,12,1,6,22
2384,2024-12-01 23:00:00,0,1,1,1576,2024,12,1,6,23
2384,2024-12-02 00:00:00,0,0,0,1576,2024,12,2,0,0
2384,2024-12-02 01:00:00,1,0,-1,1575,2024,12,2,0,1
2384,2024-12-02 02:00:00,0,0,0,1575,2024,12,2,0,2
2384,2024-12-02 03:00:00,0,0,0,1575,2024,12,2,0,3
2384,2024-12-02 04:00:00,0,0,0,1575,2024,12,2,0,4
2384,2024-12-02 05:00:00,0,1,1,1576,2024,12,2,0,5
2384,2024-12-02 06:00:00,2,0,-2,1574,2024,12,2,0,6
2384,2024-12-02 07:00:00,4,1,-3,1571,2024,12,2,0,7
2384,2024-12-02 08:00:00,6,2,-4,1567,2024,12,2,0,8
2384,2024-12-02 09:00:00,2,1,-1,1566,2024,12,2,0,9
2384,2024-12-02 10:00:00,0,0,0,1566,2024,12,2,0,10
2384,2024-12-02 11:00:00,3,1,-2,1564,2024,12,2,0,11
2384,2024-12-02 12:00:00,1,1,0,1564,2024,12,2,0,12
2384,2024-12-02 13:00:00,0,1,1,1565,2024,12,2,0,13
2384,2024-12-02 14:00:00,1,1,0,1565,2024,12,2,0,14
2384,2024-12-02 15:00:00,0,0,0,1565,2024,12,2,0,15
2384,2024-12-02 16:00:00,0,2,2,1567,2024,12,2,0,16
2384,2024-12-02 17:00:00,1,4,3,1570,2024,12,2,0,17
2384,2024-12-02 18:00:00,1,3,2,1572,2024,12,2,0,18
2384,2024-12-02 19:00:00,2,5,3,1575,2024,12,2,0,19
2384,2024-12-02 20:00:00,0,4,4,1579,2024,12,2,0,20
2384,2024-12-02 21:00:00,1,3,2,1581,2024,12,2,0,21
2384,2024-12-02 22:00:00,0,2,2,1583,2024,12,2,0,22
2384,2024-12-02 23:00:00,1,2,1,1584,2024,12,2,0,23
2384,2024-12-03 00:00:00,0,0,0,1584,2024,12,3,1,0
2384,2024-12-03 01:00:00,0,0,0,1584,2024,12,3,1,1
2384,2024-12-03 02:00:00,1,1,0,1584,2024,12,3,1,2
2384,2024-12-03 03:00:00,0,0,0,1584,2024,12,3,1,3
2384,2024-12-03 04:00:00,0,0,0,1584,2024,12,3,1,4
2384,2024-12-03 05:00:00,1,1,0,1584,2024,12,3,1,5
2384,2024-12-03 06:00:00,3,1,-2,1582,2024,12,3,1,6
2384,2024-12-03 07:00:00,2,2,0,1582,2024,12,3,1,7
2384,2024-12-03 08:00:00,3,1,-2,1580,2024,12,3,1,8
2384,2024-12-03 09:00:00,3,1,-2,1578,2024,12,3,1,9
2384,2024-12-03 10:00:00,1,1,0,1578,2024,12,3,1,10
2384,2024-12-03 11:00:00,2,2,0,1578,2024,12,3,1,11
2384,2024-12-03 12:00:00,1,0,-1,1577,2024,12,3,1,12
2384,2024-12-03 13:00:00,1,1,0,1577,2024,12,3,1,13
2384,2024-12-03 14:00:00,0,1,1,1578,2024,12,3,1,14
2384,2024-12-03 15:00:00,2,1,-1,1577,2024,12,3,1,15
2384,2024-12-03 16:00:00,1,1,0,1577,2024,12,3,1,16
2384,2024-12-03 17:00:00,0,1,1,1578,2024,12,3,1,17
2384,2024-12-03 18:00:00,1,3,2,1580,2024,12,3,1,18
2384,2024-12-03 19:00:00,0,0,0,1580,2024,12,3,1,19
2384,2024-12-03 20:00:00,0,0,0,1580,2024,12,3,1,20
2384,2024-12-03 21:00:00,2,3,1,1581,2024,12,3,1,21
2384,2024-12-03 22:00:00,0,0,0,1581,2024,12,3,1,22
2384,2024-12-03 23:00:00,0,2,2,1583,2024,12,3,1,23
2384,2024-12-04 00:00:00,0,0,0,1583,2024,12,4,2,0
2384,2024-12-04 01:00:00,4,0,-4,1579,2024,12,4,2,1
2384,2024-12-04 02:00:00,0,0,0,1579,2024,12,4,2,2
2384,2024-12-04 03:00:00,0,0,0,1579,2024,12,4,2,3
2384,2024-12-04 04:00:00,1,0,-1,1578,2024,12,4,2,4
2384,2024-12-04 05:00:00,1,1,0,1578,2024,12,4,2,5
2384,2024-12-04 06:00:00,3,0,-3,1575,2024,12,4,2,6
2384,2024-12-04 07:00:00,3,4,1,1576,2024,12,4,2,7
2384,2024-12-04 08:00:00,4,1,-3,1573,2024,12,4,2,8
2384,2024-12-04 09:00:00,2,0,-2,1571,2024,12,4,2,9
2384,2024-12-04 10:00:00,2,1,-1,1570,2024,12,4,2,10
2384,2024-12-04 11:00:00,0,1,1,1571,2024,12,4,2,11
2384,2024-12-04 12:00:00,0,0,0,1571,2024,12,4,2,12
2384,2024-12-04 13:00:00,0,1,1,1572,2024,12,4,2,13
2384,2024-12-04 14:00:00,0,0,0,1572,2024,12,4,2,14
2384,2024-12-04 15:00:00,1,0,-1,1571,2024,12,4,2,15
2384,2024-12-04 16:00:00,1,5,4,1575,2024,12,4,2,16
2384,2024-12-04 17:00:00,2,2,0,1575,2024,12,4,2,17
2384,2024-12-04 18:00:00,3,3,0,1575,2024,12,4,2,18
2384,2024-12-04 19:00:00,1,2,1,1576,2024,12,4,2,19
2384,2024-12-04 20:00:00,0,3,3,1579,2024,12,4,2,20
2384,2024-12-04 21:00:00,1,2,1,1580,2024,12,4,2,21
2384,2024-12-04 22:00:00,1,4,3,1583,2024,12,4,2,22
2384,2024-12-04 23:00:00,0,0,0,1583,2024,12,4,2,23
2384,2024-12-05 00:00:00,0,0,0,1583,2024,12,5,3,0
2384,2024-12-05 01:00:00,3,0,-3,1580,2024,12,5,3,1
2384,2024-12-05 02:00:00,1,0,-1,1579,2024,12,5,3,2
2384,2024-12-05 03:00:00,0,0,0,1579,2024,12,5,3,3
2384,2024-12-05 04:00:00,1,0,-1,1578,2024,12,5,3,4
2384,2024-12-05 05:00:00,0,1,1,1579,2024,12,5,3,5
2384,2024-12-05 06:00:00,3,0,-3,1576,2024,12,5,3,6
2384,2024-12-05 07:00:00,5,0,-5,1571,2024,12,5,3,7
2384,2024-12-05 08:00:00,4,1,-3,1568,2024,12,5,3,8
2384,2024-12-05 09:00:00,1,0,-1,1567,2024,12,5,3,9
2384,2024-12-05 10:00:00,1,1,0,1567,2024,12,5,3,10
2384,2024-12-05 11:00:00,1,1,0,1567,2024,12,5,3,11
2384,2024-12-05 12:00:00,3,1,-2,1565,2024,12,5,3,12
2384,2024-12-05 13:00:00,1,2,1,1566,2024,12,5,3,13
2384,2024-12-05 14:00:00,0,1,1,1567,2024,12,5,3,14
2384,2024-12-05 15:00:00,2,2,0,1567,2024,12,5,3,15
2384,2024-12-05 16:00:00,1,3,2,1569,2024,12,5,3,16
2384,2024-12-05 17:00:00,0,0,0,1569,2024,12,5,3,17
2384,2024-12-05 18:00:00,0,4,4,1573,2024,12,5,3,18
2384,2024-12-05 19:00:00,0,2,2,1575,2024,12,5,3,19
2384,2024-12-05 20:00:00,2,2,0,1575,2024,12,5,3,20
2384,2024-12-05 21:00:00,1,0,-1,1574,2024,12,5,3,21
2384,2024-12-05 22:00:00,0,0,0,1574,2024,12,5,3,22
2384,2024-12-05 23:00:00,0,1,1,1575,2024,12,5,3,23
2384,2024-12-06 00:00:00,0,0,0,1575,2024,12,6,4,0
2384,2024-12-06 01:00:00,0,0,0,1575,2024,12,6,4,1
2384,2024-12-06 02:00:00,1,0,-1,1574,2024,12,6,4,2
2384,2024-12-06 03:00:00,0,0,0,1574,2024,12,6,4,3
2384,2024-12-06 04:00:00,0,0,0,1574,2024,12,6,4,4
2384,2024-12-06 05:00:00,2,1,-1,1573,2024,12,6,4,5
2384,2024-12-06 06:00:00,3,0,-3,1570,2024,12,6,4,6
2384,2024-12-06 07:00:00,3,0,-3,1567,2024,12,6,4,7
2384,2024-12-06 08:00:00,6,2,-4,1563,2024,12,6,4,8
2384,2024-12-06 09:00:00,3,1,-2,1561,2024,12,6,4,9
2384,2024-12-06 10:00:00,3,0,-3,1558,2024,12,6,4,10
2384,2024-12-06 11:00:00,0,2,2,1560,2024,12,6,4,11
2384,2024-12-06 12:00:00,0,1,1,1561,2024,12,6,4,12
2384,2024-12-06 13:00:00,0,0,0,1561,2024,12,6,4,13
2384,2024-12-06 14:00:00,0,0,0,1561,2024,12,6,4,14
2384,2024-12-06 15:00:00,0,1,1,1562,2024,12,6,4,15
2384,2024-12-06 16:00:00,3,4,1,1563,2024,12,6,4,16
2384,2024-12-06 17:00:00,0,0,0,1563,2024,12,6,4,17
2384,2024-12-06 18:00:00,1,5,4,1567,2024,12,6,4,18
2384,2024-12-06 19:00:00,2,3,1,1568,2024,12,6,4,19
2384,2024-12-06 20:00:00,1,1,0,1568,2024,12,6,4,20
2384,2024-12-06 21:00:00,1,2,1,1569,2024,12,6,4,21
2384,2024-12-06 22:00:00,0,3,3,1572,2024,12,6,4,22
2384,2024-12-06 23:00:00,0,1,1,1573,2024,12,6,4,23
2384,2024-12-07 00:00:00,2,0,-2,1571,2024,12,7,5,0
2384,2024-12-07 01:00:00,0,1,1,1572,2024,12,7,5,1
2384,2024-12-07 02:00:00,0,0,0,1572,2024,12,7,5,2
2384,2024-12-07 03:00:00,2,0,-2,1570,2024,12,7,5,3
2384,2024-12-07 04:00:00,1,0,-1,1569,2024,12,7,5,4
2384,2024-12-07 05:00:00,1,0,-1,1568,2024,12,7,5,5
2384,2024-12-07 06:00:00,0,0,0,1568,2024,12,7,5,6
2384,2024-12-07 07:00:00,0,0,0,1568,2024,12,7,5,7
2384,2024-12-07 08:00:00,0,0,0,1568,2024,12,7,5,8
2384,2024-12-07 09:00:00,0,0,0,1568,2024,12,7,5,9
2384,2024-12-07 10:00:00,6,2,-4,1564,2024,12,7,5,10
2384,2024-12-07 11:00:00,0,2,2,1566,2024,12,7,5,11
2384,2024-12-07 12:00:00,0,2,2,1568,2024,12,7,5,12
2384,2024-12-07 13:00:00,0,0,0,1568,2024,12,7,5,13
2384,2024-12-07 14:00:00,1,0,-1,1567,2024,12,7,5,14
2384,2024-12-07 15:00:00,0,1,1,1568,2024,12,7,5,15
2384,2024-12-07 16:00:00,1,0,-1,1567,2024,12,7,5,16
2384,2024-12-07 17:00:00,1,0,-1,1566,2024,12,7,5,17
2384,2024-12-07 18:00:00,1,0,-1,1565,2024,12,7,5,18
2384,2024-12-07 19:00:00,0,1,1,1566,2024,12,7,5,19
2384,2024-12-07 20:00:00,0,0,0,1566,2024,12,7,5,20
2384,2024-12-07 21:00:00,1,1,0,1566,2024,12,7,5,21
2384,2024-12-07 22:00:00,0,0,0,1566,2024,12,7,5,22
2384,2024-12-07 23:00:00,0,0,0,1566,2024,12,7,5,23
2384,2024-12-08 00:00:00,0,0,0,1566,2024,12,8,6,0
2384,2024-12-08 01:00:00,1,0,-1,1565,2024,12,8,6,1
2384,2024-12-08 02:00:00,0,0,0,1565,2024,12,8,6,2
2384,2024-12-08 03:00:00,0,1,1,1566,2024,12,8,6,3
2384,2024-12-08 04:00:00,0,0,0,1566,2024,12,8,6,4
2384,2024-12-08 05:00:00,0,0,0,1566,2024,12,8,6,5
2384,2024-12-08 06:00:00,1,0,-1,1565,2024,12,8,6,6
2384,2024-12-08 07:00:00,1,0,-1,1564,2024,12,8,6,7
2384,2024-12-08 08:00:00,0,0,0,1564,2024,12,8,6,8
2384,2024-12-08 09:00:00,1,0,-1,1563,2024,12,8,6,9
2384,2024-12-08 10:00:00,1,0,-1,1562,2024,12,8,6,10
2384,2024-12-08 11:00:00,0,0,0,1562,2024,12,8,6,11
2384,2024-12-08 12:00:00,0,0,0,1562,2024,12,8,6,12
2384,2024-12-08 13:00:00,1,1,0,1562,2024,12,8,6,13
2384,2024-12-08 14:00:00,2,1,-1,1561,2024,12,8,6,14
2384,2024-12-08 15:00:00,2,2,0,1561,2024,12,8,6,15
2384,2024-12-08 16:00:00,1,3,2,1563,2024,12,8,6,16
2384,2024-12-08 17:00:00,1,4,3,1566,2024,12,8,6,17
2384,2024-12-08 18:00:00,0,1,1,1567,2024,12,8,6,18
2384,2024-12-08 19:00:00,0,0,0,1567,2024,12,8,6,19
2384,2024-12-08 20:00:00,0,0,0,1567,2024,12,8,6,20
2384,2024-12-08 21:00:00,0,3,3,1570,2024,12,8,6,21
2384,2024-12-08 22:00:00,0,0,0,1570,2024,12,8,6,22
2384,2024-12-08 23:00:00,0,0,0,1570,2024,12,8,6,23
2384,2024-12-09 00:00:00,0,0,0,1570,2024,12,9,0,0
2384,2024-12-09 01:00:00,0,0,0,1570,2024,12,9,0,1
2384,2024-12-09 02:00:00,0,1,1,1571,2024,12,9,0,2
2384,2024-12-09 03:00:00,0,0,0,1571,2024,12,9,0,3
2384,2024-12-09 04:00:00,0,0,0,1571,2024,12,9,0,4
2384,2024-12-09 05:00:00,0,0,0,1571,2024,12,9,0,5
2384,2024-12-09 06:00:00,1,0,-1,1570,2024,12,9,0,6
2384,2024-12-09 07:00:00,5,2,-3,1567,2024,12,9,0,7
2384,2024-12-09 08:00:00,4,0,-4,1563,2024,12,9,0,8
2384,2024-12-09 09:00:00,3,1,-2,1561,2024,12,9,0,9
2384,2024-12-09 10:00:00,1,1,0,1561,2024,12,9,0,10
2384,2024-12-09 11:00:00,0,0,0,1561,2024,12,9,0,11
2384,2024-12-09 12:00:00,1,1,0,1561,2024,12,9,0,12
2384,2024-12-09 13:00:00,0,0,0,1561,2024,12,9,0,13
2384,2024-12-09 14:00:00,0,0,0,1561,2024,12,9,0,14
2384,2024-12-09 15:00:00,2,2,0,1561,2024,12,9,0,15
2384,2024-12-09 16:00:00,2,0,-2,1559,2024,12,9,0,16
2384,2024-12-09 17:00:00,0,1,1,1560,2024,12,9,0,17
2384,2024-12-09 18:00:00,2,6,4,1564,2024,12,9,0,18
2384,2024-12-09 19:00:00,0,0,0,1564,2024,12,9,0,19
2384,2024-12-09 20:00:00,1,1,0,1564,2024,12,9,0,20
2384,2024-12-09 21:00:00,1,1,0,1564,2024,12,9,0,21
2384,2024-12-09 22:00:00,0,3,3,1567,2024,12,9,0,22
2384,2024-12-09 23:00:00,0,0,0,1567,2024,12,9,0,23
2384,2024-12-10 00:00:00,1,0,-1,1566,2024,12,10,1,0
2384,2024-12-10 01:00:00,1,0,-1,1565,2024,12,10,1,1
2384,2024-12-10 02:00:00,0,0,0,1565,2024,12,10,1,2
2384,2024-12-10 03:00:00,0,0,0,1565,2024,12,10,1,3
2384,2024-12-10 04:00:00,0,0,0,1565,2024,12,10,1,4
2384,2024-12-10 05:00:00,0,0,0,1565,2024,12,10,1,5
2384,2024-12-10 06:00:00,1,0,-1,1564,2024,12,10,1,6
2384,2024-12-10 07:00:00,1,0,-1,1563,2024,12,10,1,7
2384,2024-12-10 08:00:00,3,2,-1,1562,2024,12,10,1,8
2384,2024-12-10 09:00:00,2,0,-2,1560,2024,12,10,1,9
2384,2024-12-10 10:00:00,0,2,2,1562,2024,12,10,1,10
2384,2024-12-10 11:00:00,0,1,1,1563,2024,12,10,1,11
2384,2024-12-10 12:00:00,0,1,1,1564,2024,12,10,1,12
2384,2024-12-10 13:00:00,0,0,0,1564,2024,12,10,1,13
2384,2024-12-10 14:00:00,0,2,2,1566,2024,12,10,1,14
2384,2024-12-10 15:00:00,1,0,-1,1565,2024,12,10,1,15
2384,2024-12-10 16:00:00,1,2,1,1566,2024,12,10,1,16
2384,2024-12-10 17:00:00,4,2,-2,1564,2024,12,10,1,17
2384,2024-12-10 18:00:00,0,2,2,1566,2024,12,10,1,18
2384,2024-12-10 19:00:00,3,3,0,1566,2024,12,10,1,19
2384,2024-12-10 20:00:00,2,4,2,1568,2024,12,10,1,20
2384,2024-12-10 21:00:00,2,1,-1,1567,2024,12,10,1,21
2384,2024-12-10 22:00:00,0,2,2,1569,2024,12,10,1,22
2384,2024-12-10 23:00:00,1,0,-1,1568,2024,12,10,1,23
2384,2024-12-11 00:00:00,1,0,-1,1567,2024,12,11,2,0
2384,2024-12-11 01:00:00,0,0,0,1567,2024,12,11,2,1
2384,2024-12-11 02:00:00,0,1,1,1568,2024,12,11,2,2
2384,2024-12-11 03:00:00,0,0,0,1568,2024,12,11,2,3
2384,2024-12-11 04:00:00,0,1,1,1569,2024,12,11,2,4
2384,2024-12-11 05:00:00,1,1,0,1569,2024,12,11,2,5
2384,2024-12-11 06:00:00,2,1,-1,1568,2024,12,11,2,6
2384,2024-12-11 07:00:00,3,0,-3,1565,2024,12,11,2,7
2384,2024-12-11 08:00:00,2,1,-1,1564,2024,12,11,2,8
2384,2024-12-11 09:00:00,5,1,-4,1560,2024,12,11,2,9
2384,2024-12-11 10:00:00,0,0,0,1560,2024,12,11,2,10
2384,2024-12-11 11:00:00,0,0,0,1560,2024,12,11,2,11
2384,2024-12-11 12:00:00,0,1,1,1561,2024,12,11,2,12
2384,2024-12-11 13:00:00,1,2,1,1562,2024,12,11,2,13
2384,2024-12-11 14:00:00,1,1,0,1562,2024,12,11,2,14
2384,2024-12-11 15:00:00,1,2,1,1563,2024,12,11,2,15
2384,2024-12-11 16:00:00,2,3,1,1564,2024,12,11,2,16
2384,2024-12-11 17:00:00,1,5,4,1568,2024,12,11,2,17
2384,2024-12-11 18:00:00,3,3,0,1568,2024,12,11,2,18
2384,2024-12-11 19:00:00,1,2,1,1569,2024,12,11,2,19
2384,2024-12-11 20:00:00,1,1,0,1569,2024,12,11,2,20
2384,2024-12-11 21:00:00,1,2,1,1570,2024,12,11,2,21
2384,2024-12-11 22:00:00,0,2,2,1572,2024,12,11,2,22
2384,2024-12-11 23:00:00,0,1,1,1573,2024,12,11,2,23
2384,2024-12-12 00:00:00,0,1,1,1574,2024,12,12,3,0
2384,2024-12-12 01:00:00,0,1,1,1575,2024,12,12,3,1
2384,2024-12-12 02:00:00,0,0,0,1575,2024,12,12,3,2
2384,2024-12-12 03:00:00,0,0,0,1575,2024,12,12,3,3
2384,2024-12-12 04:00:00,0,0,0,1575,2024,12,12,3,4
2384,2024-12-12 05:00:00,0,1,1,1576,2024,12,12,3,5
2384,2024-12-12 06:00:00,3,1,-2,1574,2024,12,12,3,6
2384,2024-12-12 07:00:00,2,0,-2,1572,2024,12,12,3,7
2384,2024-12-12 08:00:00,5,1,-4,1568,2024,12,12,3,8
2384,2024-12-12 09:00:00,0,1,1,1569,2024,12,12,3,9
2384,2024-12-12 10:00:00,1,0,-1,1568,2024,12,12,3,10
2384,2024-12-12 11:00:00,2,1,-1,1567,2024,12,12,3,11
2384,2024-12-12 12:00:00,1,1,0,1567,2024,12,12,3,12
2384,2024-12-12 13:00:00,1,2,1,1568,2024,12,12,3,13
2384,2024-12-12 14:00:00,1,3,2,1570,2024,12,12,3,14
2384,2024-12-12 15:00:00,0,2,2,1572,2024,12,12,3,15
2384,2024-12-12 16:00:00,2,2,0,1572,2024,12,12,3,16
2384,2024-12-12 17:00:00,6,3,-3,1569,2024,12,12,3,17
2384,2024-12-12 18:00:00,2,5,3,1572,2024,12,12,3,18
2384,2024-12-12 19:00:00,1,2,1,1573,2024,12,12,3,19
2384,2024-12-12 20:00:00,0,3,3,1576,2024,12,12,3,20
2384,2024-12-12 21:00:00,1,0,-1,1575,2024,12,12,3,21
2384,2024-12-12 22:00:00,0,0,0,1575,2024,12,12,3,22
2384,2024-12-12 23:00:00,0,0,0,1575,2024,12,12,3,23
2384,2024-12-13 00:00:00,0,0,0,1575,2024,12,13,4,0
2384,2024-12-13 01:00:00,1,1,0,1575,2024,12,13,4,1
2384,2024-12-13 02:00:00,0,0,0,1575,2024,12,13,4,2
2384,2024-12-13 03:00:00,0,1,1,1576,2024,12,13,4,3
2384,2024-12-13 04:00:00,0,1,1,1577,2024,12,13,4,4
2384,2024-12-13 05:00:00,0,1,1,1578,2024,12,13,4,5
2384,2024-12-13 06:00:00,1,1,0,1578,2024,12,13,4,6
2384,2024-12-13 07:00:00,1,0,-1,1577,2024,12,13,4,7
2384,2024-12-13 08:00:00,3,1,-2,1575,2024,12,13,4,8
2384,2024-12-13 09:00:00,2,1,-1,1574,2024,12,13,4,9
2384,2024-12-13 10:00:00,1,0,-1,1573,2024,12,13,4,10
2384,2024-12-13 11:00:00,1,0,-1,1572,2024,12,13,4,11
2384,2024-12-13 12:00:00,0,1,1,1573,2024,12,13,4,12
